"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"1",3.24526602842558,3.65303818506567,3.93551336038817,0.60201976717839,0.398628366877735,0.827438649232429,25.6685377126879,38.5917369563173,51.1884213205805,1.82580277527206,1.48977986417462,2.28745226280905,-136.667673778559
"2",3.37011379433925,3.42266239541172,3.60046104095963,0.847629399180553,0.600772541626772,0.688559526084452,29.0818362178481,30.6509113309024,36.6151116190423,2.33410705210296,1.82352700689177,1.99084570547468,-136.458722604919
"3",3.04553851133551,3.58647969071246,3.85809158273153,0.671229748984368,0.296705958141119,0.854811175378216,21.021348389785,36.1067450260393,47.3748540534334,1.95664202028163,1.34541963159004,2.350930425113,-137.900863296612
"4",2.94181313729428,3.19606333671798,3.8807163747131,0.647688036543292,0.337631672867501,0.951127175437783,18.9501744500657,24.4361437312753,48.458917382969,1.91111728412483,1.40162415211327,2.5886258509541,-141.781136302475
"5",3.31315155352553,3.62289754760088,3.81057656686572,0.708057387473385,0.436194357293788,0.564917504427344,27.4715673021115,37.4459120926568,45.1764786194498,2.03004383714529,1.54680939922493,1.75930264205623,-135.70431704237
"6",3.25687495839368,3.44623196214615,3.75856028152509,0.733679031480131,0.573232070856986,0.85384351570127,25.9682583211184,31.3819209805144,42.8866368265782,2.08272895518232,1.77399146170462,2.34865662484715,-135.244076922624
"7",3.33726478307271,3.62201548701567,3.63996557379734,0.716588430323777,0.440633113157892,0.525098488047976,28.1420467356451,37.4128970922787,38.0905253906806,2.04743631059295,1.55369056913499,1.69062534657016,-136.293841310394
"8",3.17732723925911,3.57381514529749,3.8739377427906,0.860881792563971,0.620587337656772,0.901200581627037,23.9825681475492,35.6523529219295,48.1315430472941,2.36524543025048,1.86002018098237,2.46255783880296,-136.733020155257
"9",3.39365124407916,3.49068642311877,3.68392331553327,0.551437391955766,0.386400266834311,0.637010771713647,29.7744678909001,32.8084604644631,39.802244912376,1.73574617320404,1.4716736150785,1.89082032956868,-136.422151758441
"10",3.31237404970731,3.42509065431369,3.64610913209741,0.886939288536343,0.466142889433618,0.643980344787514,27.4502163549386,30.7254301180331,38.3252570596495,2.42768781651475,1.59383472521945,1.90404457015018,-136.092480328725
"11",3.44513440060246,3.23364379276838,3.71704525489517,0.613045814101301,0.285025975352985,0.722723143263851,31.3474962859455,25.3719388280988,41.1426482946138,1.84604555618822,1.32979656960815,2.06003535085578,-138.296856974784
"12",3.19623508544422,3.83281643277798,3.66950503539201,0.805421453463728,0.606710640969435,0.639737064621788,24.4403409682602,46.1924531391556,39.2324823634759,2.23763936097903,1.83438750485797,1.89598229293855,-137.982542149022
"13",3.30187421626365,3.2122663381055,3.88002510760908,0.756750848903039,0.506631939400589,0.839066042362817,27.1635015183386,24.8353076962856,48.4254309028706,2.13133991262775,1.65969182808229,2.31420459809484,-137.526538000069
"14",3.38167076725192,3.54621276535476,3.84757483588166,1.130301391197,0.351438728088769,0.869122426212919,29.4198838523824,34.6817206368659,46.8792354221679,3.09658964435646,1.42111067033117,2.38481708198101,-139.702554869173
"15",3.23591691220821,3.57701961503503,3.81501637187346,1.05213065430164,0.429782083995686,1.01698117776453,25.4296778744877,35.7667830539674,45.3774992915423,2.86374627574157,1.53692256702867,2.76483560570225,-139.006100778932
"16",3.4428744576169,3.46913424379043,3.63970345735833,0.536063110988318,0.572305098727368,0.767953495551013,31.2767327225263,32.1089319007389,38.080542546196,1.7092644144678,1.77234778300131,2.15535080219949,-136.777568294813
